passenger_id,terminal_arrival_time,board_time,leave_time,destination_arrival_time,boarded_jeep,terminal
226,22428,22428,22474,29140,1,0
227,22428,22428,22508,29174,0,1
228,22431,22431,22474,29140,1,0
229,22436,22436,22508,29174,0,1
230,22443,22443,22508,29174,0,1
231,22447,22447,22474,29140,1,0
232,22452,22452,22508,29174,0,1
233,22454,22454,22474,29140,1,0
234,22458,22458,22474,29140,1,0
235,22465,22465,22508,29174,0,1
236,22474,22474,22474,29140,1,0
237,22483,28339,28339,33963,3,0
238,22493,28339,28339,33963,3,0
239,22498,22498,22508,29174,0,1
240,22505,22505,22508,29174,0,1
241,22508,22508,22508,29174,0,1
242,22510,28339,28339,33963,3,0
243,22511,28339,28339,33963,3,0
244,22525,28287,28287,33932,2,1
245,22529,28287,28287,33932,2,1
246,22542,28339,28339,33963,3,0
247,22543,28287,28287,33932,2,1
248,22545,28287,28287,33932,2,1
249,22546,28339,28339,33963,3,0
250,22554,28287,28287,33932,2,1
251,22556,28339,28339,33963,3,0
252,22562,28287,28287,33932,2,1
253,22569,28287,28287,33932,2,1
254,22570,28339,28339,33963,3,0
255,22573,28339,28339,33963,3,0
256,22575,28339,28339,33963,3,0
257,22596,28287,28287,33932,2,1
258,22599,28287,28287,33932,2,1
259,22601,28287,28287,33932,2,1
260,22616,28339,28339,33963,3,0
261,22618,28287,28287,33932,2,1
262,22625,28339,28339,33963,3,0
263,22626,28339,28339,33963,3,0
264,22630,28339,28339,33963,3,0
265,22631,28287,28287,33932,2,1
266,22632,28287,28287,33932,2,1
267,22638,28339,28339,33963,3,0
268,22640,28287,28287,33932,2,1
269,22653,28339,28339,33963,3,0
270,22653,28287,28287,33932,2,1
271,22656,28339,28339,33963,3,0
272,22661,28339,28339,33963,3,0
273,22662,28339,28339,33963,3,0
274,22663,28287,28287,33932,2,1
275,22665,28287,28287,33932,2,1
276,22668,28339,28339,33963,3,0
277,22686,28287,28287,33932,2,1
278,22688,28287,28287,33932,2,1
279,22692,28287,28287,33932,2,1
280,22693,28512,28512,34067,5,0
281,22698,28505,28505,34063,4,1
282,22703,28505,28505,34063,4,1
283,22719,28512,28512,34067,5,0
284,22724,28512,28512,34067,5,0
285,22726,28512,28512,34067,5,0
286,22742,28505,28505,34063,4,1
287,22745,28505,28505,34063,4,1
288,22746,28505,28505,34063,4,1
289,22747,28512,28512,34067,5,0
290,22749,28512,28512,34067,5,0
291,22752,28505,28505,34063,4,1
292,22756,28505,28505,34063,4,1
293,22762,28505,28505,34063,4,1
294,22781,28512,28512,34067,5,0
295,22784,28505,28505,34063,4,1
296,22788,28512,28512,34067,5,0
297,22796,28512,28512,34067,5,0
298,22807,28512,28512,34067,5,0
299,22809,28512,28512,34067,5,0
300,22809,28505,28505,34063,4,1
301,22815,28505,28505,34063,4,1
302,22818,28505,28505,34063,4,1
303,22820,28512,28512,34067,5,0
304,22823,28512,28512,34067,5,0
305,22844,28505,28505,34063,4,1
306,22869,28505,28505,34063,4,1
307,22881,28512,28512,34067,5,0
308,22884,28505,28505,34063,4,1
309,22891,28512,28512,34067,5,0
310,22905,28505,28505,34063,4,1
311,22906,28512,28512,34067,5,0
312,22907,28512,28512,34067,5,0
313,22908,28505,28505,34063,4,1
314,22924,28505,28505,34063,4,1
315,22927,28512,28512,34067,5,0
316,22933,28512,28512,34067,5,0
317,22941,28505,28505,34063,4,1
318,22948,28505,28505,34063,4,1
319,22963,28512,28512,34067,5,0
320,22973,28759,28759,34215,7,0
321,22985,28701,28701,34180,6,1
322,22993,28701,28701,34180,6,1
323,23014,28759,28759,34215,7,0
324,23026,28759,28759,34215,7,0
325,23033,28701,28701,34180,6,1
326,23038,28759,28759,34215,7,0
327,23049,28759,28759,34215,7,0
328,23049,28701,28701,34180,6,1
329,23050,28759,28759,34215,7,0
330,23064,28701,28701,34180,6,1
331,23069,28701,28701,34180,6,1
332,23072,28759,28759,34215,7,0
333,23072,28701,28701,34180,6,1
334,23074,28701,28701,34180,6,1
335,23075,28701,28701,34180,6,1
336,23083,28701,28701,34180,6,1
337,23097,28701,28701,34180,6,1
338,23099,28759,28759,34215,7,0
339,23104,28759,28759,34215,7,0
340,23104,28701,28701,34180,6,1
341,23116,28701,28701,34180,6,1
342,23146,28759,28759,34215,7,0
343,23152,28759,28759,34215,7,0
344,23156,28759,28759,34215,7,0
345,23156,28701,28701,34180,6,1
346,23161,28701,28701,34180,6,1
347,23167,28759,28759,34215,7,0
348,23188,28759,28759,34215,7,0
349,23205,28701,28701,34180,6,1
350,23222,28701,28701,34180,6,1
351,23225,28701,28701,34180,6,1
352,23230,28759,28759,34215,7,0
353,23231,28759,28759,34215,7,0
354,23243,28759,28759,34215,7,0
355,23246,28701,28701,34180,6,1
356,23273,28701,28701,34180,6,1
357,23278,28759,28759,34215,7,0
358,23284,28759,28759,34215,7,0
359,23292,28759,28759,34215,7,0
360,23297,28899,28899,34299,8,1
361,23316,28899,28899,34299,8,1
362,23320,28899,28899,34299,8,1
363,23329,28899,28899,34299,8,1
364,23335,28899,28899,34299,8,1
365,23346,28917,28917,34310,9,0
366,23357,28917,28917,34310,9,0
367,23360,28899,28899,34299,8,1
368,23362,28917,28917,34310,9,0
369,23363,28899,28899,34299,8,1
370,23367,28917,28917,34310,9,0
371,23369,28917,28917,34310,9,0
372,23370,28899,28899,34299,8,1
373,23375,28917,28917,34310,9,0
374,23377,28917,28917,34310,9,0
375,23378,28899,28899,34299,8,1
376,23387,28899,28899,34299,8,1
377,23393,28917,28917,34310,9,0
378,23394,28917,28917,34310,9,0
379,23411,28917,28917,34310,9,0
380,23413,28899,28899,34299,8,1
381,23423,28917,28917,34310,9,0
382,23426,28917,28917,34310,9,0
383,23443,28899,28899,34299,8,1
384,23449,28899,28899,34299,8,1
385,23458,28899,28899,34299,8,1
386,23467,28917,28917,34310,9,0
387,23475,28899,28899,34299,8,1
388,23481,28899,28899,34299,8,1
389,23508,28899,28899,34299,8,1
390,23511,28917,28917,34310,9,0
391,23514,28917,28917,34310,9,0
392,23518,28917,28917,34310,9,0
393,23519,28917,28917,34310,9,0
394,23530,28917,28917,34310,9,0
395,23545,28899,28899,34299,8,1
396,23546,28917,28917,34310,9,0
397,23549,28917,28917,34310,9,0
398,23550,29175,29175,34465,0,0
399,23560,29175,29175,34465,0,0
400,23561,29175,29175,34465,0,0
401,23564,29175,29175,34465,0,0
402,23574,28899,28899,34299,8,1
403,23575,28899,28899,34299,8,1
404,23590,29141,29141,34444,1,1
405,23603,29175,29175,34465,0,0
406,23605,29141,29141,34444,1,1
407,23614,29175,29175,34465,0,0
408,23632,29141,29141,34444,1,1
409,23649,29175,29175,34465,0,0
410,23660,29141,29141,34444,1,1
411,23661,29141,29141,34444,1,1
412,23670,29175,29175,34465,0,0
413,23671,29141,29141,34444,1,1
414,23682,29141,29141,34444,1,1
415,23700,29175,29175,34465,0,0
416,23712,29175,29175,34465,0,0
417,23723,29175,29175,34465,0,0
