passenger_id,terminal_arrival_time,board_time,leave_time,destination_arrival_time,boarded_jeep,terminal
158,22159,22159,22238,25038,9,0
159,22166,22166,22238,25038,9,0
160,22168,22168,22238,25038,9,0
161,22176,22176,22189,24989,6,1
162,22182,22182,22238,25038,9,0
163,22189,22189,22189,24989,6,1
164,22190,22190,22238,25038,9,0
165,22210,22210,22238,25038,9,0
166,22210,22210,22427,25227,8,1
167,22212,22212,22427,25227,8,1
168,22213,22213,22427,25227,8,1
169,22215,22215,22238,25038,9,0
170,22221,22221,22427,25227,8,1
171,22233,22233,22238,25038,9,0
172,22238,22238,22238,25038,9,0
173,22241,22241,22427,25227,8,1
174,22245,22245,22427,25227,11,0
175,22246,22246,22427,25227,8,1
176,22252,22252,22427,25227,11,0
177,22259,22259,22427,25227,11,0
178,22265,22265,22427,25227,11,0
179,22289,22289,22427,25227,8,1
180,22291,22291,22427,25227,11,0
181,22293,22293,22427,25227,11,0
182,22303,22303,22427,25227,11,0
183,22309,22309,22427,25227,8,1
184,22317,22317,22427,25227,11,0
185,22323,22323,22427,25227,8,1
186,22329,22329,22427,25227,11,0
187,22329,22329,22427,25227,8,1
188,22336,22336,22427,25227,8,1
189,22344,22344,22427,25227,11,0
190,22350,22350,22427,25227,11,0
191,22351,22351,22427,25227,11,0
192,22351,22351,22427,25227,8,1
193,22355,22355,22427,25227,8,1
194,22358,22358,22427,25227,8,1
195,22360,22360,22427,25227,8,1
196,22365,22365,22427,25227,8,1
197,22372,22372,22427,25227,11,0
198,22378,22378,22427,25227,11,0
199,22378,22378,22427,25227,8,1
200,22398,22398,22427,25227,11,0
201,22399,22399,22427,25227,11,0
202,22403,22403,22427,25227,11,0
203,22413,22413,22427,25227,8,1
204,22415,22415,22427,25227,8,1
205,22416,22416,22427,25227,11,0
206,22422,22422,22427,25227,11,0
207,22427,22427,22427,25227,11,0
208,22427,22427,22427,25227,8,1
209,22432,22432,22590,25390,10,1
210,22454,22454,22590,25390,10,1
211,22455,22455,22590,25390,10,1
212,22456,22456,22590,25390,10,1
213,22461,22461,22590,25390,10,1
214,22466,22466,22752,25552,13,0
215,22471,22471,22752,25552,13,0
216,22471,22471,22590,25390,10,1
217,22474,22474,22590,25390,10,1
218,22483,22483,22590,25390,10,1
219,22485,22485,22752,25552,13,0
220,22486,22486,22590,25390,10,1
221,22489,22489,22752,25552,13,0
222,22491,22491,22590,25390,10,1
223,22497,22497,22590,25390,10,1
224,22498,22498,22752,25552,13,0
225,22498,22498,22590,25390,10,1
226,22509,22509,22752,25552,13,0
227,22511,22511,22752,25552,13,0
228,22513,22513,22590,25390,10,1
229,22528,22528,22590,25390,10,1
230,22537,22537,22752,25552,13,0
231,22537,22537,22590,25390,10,1
232,22541,22541,22590,25390,10,1
233,22542,22542,22752,25552,13,0
234,22542,22542,22590,25390,10,1
235,22551,22551,22590,25390,10,1
236,22557,22557,22752,25552,13,0
237,22569,22569,22752,25552,13,0
238,22573,22573,22752,25552,13,0
239,22575,22575,22590,25390,10,1
240,22590,22590,22590,25390,10,1
241,22593,22593,22826,25626,12,1
242,22597,22597,22826,25626,12,1
243,22604,22604,22826,25626,12,1
244,22621,22621,22826,25626,12,1
245,22622,22622,22826,25626,12,1
246,22640,22640,22752,25552,13,0
247,22640,22640,22826,25626,12,1
248,22641,22641,22826,25626,12,1
249,22655,22655,22826,25626,12,1
250,22676,22676,22826,25626,12,1
251,22684,22684,22752,25552,13,0
252,22691,22691,22752,25552,13,0
253,22702,22702,22826,25626,12,1
254,22703,22703,22752,25552,13,0
255,22706,22706,22826,25626,12,1
256,22709,22709,22752,25552,13,0
257,22710,22710,22752,25552,13,0
258,22710,22710,22826,25626,12,1
259,22713,22713,22826,25626,12,1
260,22737,22737,22826,25626,12,1
261,22743,22743,22752,25552,13,0
262,22752,22752,22752,25552,13,0
263,22765,22765,22826,25626,12,1
264,22767,22767,22826,25626,12,1
265,22771,22771,23066,25866,15,0
266,22772,22772,22826,25626,12,1
267,22774,22774,23066,25866,15,0
268,22775,22775,23066,25866,15,0
269,22785,22785,22826,25626,12,1
270,22806,22806,23066,25866,15,0
271,22808,22808,22826,25626,12,1
272,22815,22815,23066,25866,15,0
273,22826,22826,22826,25626,12,1
274,22834,22834,23165,25965,14,1
275,22836,22836,23066,25866,15,0
276,22840,22840,23066,25866,15,0
277,22840,22840,23165,25965,14,1
278,22843,22843,23165,25965,14,1
279,22845,22845,23066,25866,15,0
280,22849,22849,23165,25965,14,1
281,22865,22865,23066,25866,15,0
282,22882,22882,23066,25866,15,0
283,22885,22885,23165,25965,14,1
284,22896,22896,23165,25965,14,1
285,22903,22903,23165,25965,14,1
286,22908,22908,23165,25965,14,1
287,22921,22921,23165,25965,14,1
288,22932,22932,23066,25866,15,0
289,22952,22952,23066,25866,15,0
290,22960,22960,23165,25965,14,1
291,22961,22961,23165,25965,14,1
292,22979,22979,23066,25866,15,0
293,22986,22986,23165,25965,14,1
294,22993,22993,23066,25866,15,0
295,22994,22994,23066,25866,15,0
296,22999,22999,23066,25866,15,0
297,23008,23008,23165,25965,14,1
298,23011,23011,23066,25866,15,0
299,23028,23028,23066,25866,15,0
300,23047,23047,23066,25866,15,0
301,23066,23066,23066,25866,15,0
302,23072,23072,23269,26069,17,0
303,23073,23073,23269,26069,17,0
304,23078,23078,23165,25965,14,1
305,23083,23083,23165,25965,14,1
306,23085,23085,23269,26069,17,0
307,23088,23088,23269,26069,17,0
308,23098,23098,23165,25965,14,1
309,23102,23102,23165,25965,14,1
310,23120,23120,23269,26069,17,0
311,23126,23126,23269,26069,17,0
312,23130,23130,23269,26069,17,0
313,23131,23131,23165,25965,14,1
314,23132,23132,23269,26069,17,0
315,23151,23151,23269,26069,17,0
316,23155,23155,23165,25965,14,1
317,23156,23156,23269,26069,17,0
318,23163,23163,23269,26069,17,0
319,23165,23165,23165,25965,14,1
320,23175,23175,23406,26206,16,1
321,23176,23176,23406,26206,16,1
322,23178,23178,23406,26206,16,1
323,23179,23179,23269,26069,17,0
324,23189,23189,23406,26206,16,1
325,23196,23196,23269,26069,17,0
326,23198,23198,23269,26069,17,0
327,23199,23199,23269,26069,17,0
328,23199,23199,23406,26206,16,1
329,23204,23204,23269,26069,17,0
330,23206,23206,23406,26206,16,1
331,23219,23219,23406,26206,16,1
332,23247,23247,23269,26069,17,0
333,23255,23255,23269,26069,17,0
334,23267,23267,23269,26069,17,0
335,23269,23269,23269,26069,17,0
336,23272,23272,23406,26206,16,1
337,23276,23276,23521,26321,19,0
338,23282,23282,23521,26321,19,0
339,23287,23287,23406,26206,16,1
340,23288,23288,23406,26206,16,1
341,23290,23290,23406,26206,16,1
342,23295,23295,23406,26206,16,1
343,23302,23302,23521,26321,19,0
344,23304,23304,23521,26321,19,0
345,23321,23321,23521,26321,19,0
346,23322,23322,23406,26206,16,1
347,23333,23333,23521,26321,19,0
348,23335,23335,23406,26206,16,1
349,23337,23337,23521,26321,19,0
350,23350,23350,23521,26321,19,0
351,23352,23352,23521,26321,19,0
352,23353,23353,23406,26206,16,1
353,23357,23357,23406,26206,16,1
354,23371,23371,23406,26206,16,1
355,23372,23372,23521,26321,19,0
356,23378,23378,23406,26206,16,1
357,23385,23385,23521,26321,19,0
358,23394,23394,23521,26321,19,0
359,23403,23403,23521,26321,19,0
360,23405,23405,23406,26206,16,1
361,23406,23406,23406,26206,16,1
362,23408,23408,23640,26440,18,1
363,23418,23418,23521,26321,19,0
364,23419,23419,23640,26440,18,1
365,23424,23424,23521,26321,19,0
366,23426,23426,23521,26321,19,0
367,23432,23432,23640,26440,18,1
368,23441,23441,23521,26321,19,0
369,23450,23450,23640,26440,18,1
370,23453,23453,23640,26440,18,1
371,23464,23464,23521,26321,19,0
372,23466,23466,23521,26321,19,0
373,23474,23474,23640,26440,18,1
374,23486,23486,23640,26440,18,1
375,23491,23491,23640,26440,18,1
376,23495,23495,23640,26440,18,1
377,23506,23506,23640,26440,18,1
378,23521,23521,23521,26321,19,0
379,23528,23528,23763,26563,0,0
380,23528,23528,23640,26440,18,1
381,23533,23533,23640,26440,18,1
382,23548,23548,23763,26563,0,0
383,23579,23579,23640,26440,18,1
384,23586,23586,23763,26563,0,0
385,23587,23587,23763,26563,0,0
386,23588,23588,23640,26440,18,1
387,23590,23590,23640,26440,18,1
388,23592,23592,23640,26440,18,1
389,23593,23593,23640,26440,18,1
390,23600,23600,23763,26563,0,0
391,23614,23614,23763,26563,0,0
392,23615,23615,23763,26563,0,0
393,23624,23624,23640,26440,18,1
394,23625,23625,23763,26563,0,0
395,23634,23634,23640,26440,18,1
396,23638,23638,23763,26563,0,0
397,23640,23640,23640,26440,18,1
398,23642,23642,23959,26759,1,1
399,23643,23643,23959,26759,1,1
400,23651,23651,23763,26563,0,0
401,23661,23661,23959,26759,1,1
402,23663,23663,23763,26563,0,0
403,23664,23664,23763,26563,0,0
404,23669,23669,23959,26759,1,1
405,23677,23677,23959,26759,1,1
406,23688,23688,23763,26563,0,0
407,23690,23690,23763,26563,0,0
408,23700,23700,23763,26563,0,0
409,23712,23712,23763,26563,0,0
410,23722,23722,23763,26563,0,0
411,23729,23729,23959,26759,1,1
412,23732,23732,23763,26563,0,0
413,23758,23758,23763,26563,0,0
414,23763,23763,23763,26563,0,0
415,23767,24397,24397,27197,2,0
416,23779,23779,23959,26759,1,1
417,23788,24397,24397,27197,2,0
418,23788,23788,23959,26759,1,1
419,23803,24397,24397,27197,2,0
420,23806,23806,23959,26759,1,1
421,23807,24397,24397,27197,2,0
422,23807,23807,23959,26759,1,1
423,23810,24397,24397,27197,2,0
424,23818,24397,24397,27197,2,0
425,23818,23818,23959,26759,1,1
426,23833,23833,23959,26759,1,1
427,23845,23845,23959,26759,1,1
428,23854,24397,24397,27197,2,0
429,23858,23858,23959,26759,1,1
430,23867,23867,23959,26759,1,1
431,23870,24397,24397,27197,2,0
432,23874,24397,24397,27197,2,0
433,23882,23882,23959,26759,1,1
434,23888,23888,23959,26759,1,1
435,23898,24397,24397,27197,2,0
436,23906,24397,24397,27197,2,0
437,23909,24397,24397,27197,2,0
438,23913,24397,24397,27197,2,0
439,23914,24397,24397,27197,2,0
440,23915,24397,24397,27197,2,0
441,23923,24397,24397,27197,2,0
442,23929,23929,23959,26759,1,1
443,23934,24397,24397,27197,2,0
444,23938,24397,24397,27197,2,0
445,23949,24397,24397,27197,2,0
446,23950,23950,23959,26759,1,1
447,23955,24397,24397,27197,2,0
448,23959,23959,23959,26759,1,1
449,23972,24670,24670,27470,4,0
450,23975,24670,24670,27470,4,0
451,23976,24670,24670,27470,4,0
452,23978,24397,24397,27197,3,1
453,23980,24670,24670,27470,4,0
454,23998,24397,24397,27197,3,1
455,24002,24670,24670,27470,4,0
456,24014,24397,24397,27197,3,1
457,24019,24397,24397,27197,3,1
458,24033,24670,24670,27470,4,0
459,24033,24397,24397,27197,3,1
460,24038,24670,24670,27470,4,0
461,24040,24397,24397,27197,3,1
462,24086,24670,24670,27470,4,0
463,24087,24397,24397,27197,3,1
464,24096,24670,24670,27470,4,0
465,24101,24670,24670,27470,4,0
466,24108,24670,24670,27470,4,0
467,24109,24670,24670,27470,4,0
468,24111,24397,24397,27197,3,1
469,24112,24397,24397,27197,3,1
470,24113,24397,24397,27197,3,1
471,24132,24670,24670,27470,4,0
472,24134,24397,24397,27197,3,1
473,24142,24397,24397,27197,3,1
474,24144,24397,24397,27197,3,1
475,24148,24670,24670,27470,4,0
476,24153,24397,24397,27197,3,1
477,24173,24670,24670,27470,4,0
478,24177,24670,24670,27470,4,0
479,24182,24670,24670,27470,4,0
480,24200,24670,24670,27470,4,0
481,24205,24397,24397,27197,3,1
482,24218,24670,24670,27470,4,0
483,24222,24670,24670,27470,4,0
484,24228,24990,24990,27790,6,0
485,24235,24990,24990,27790,6,0
486,24241,24990,24990,27790,6,0
487,24246,24397,24397,27197,3,1
488,24249,24397,24397,27197,3,1
489,24251,24397,24397,27197,3,1
490,24260,24397,24397,27197,3,1
491,24261,24397,24397,27197,3,1
492,24262,24990,24990,27790,6,0
493,24268,24990,24990,27790,6,0
494,24284,24990,24990,27790,6,0
495,24304,24611,24611,27411,5,1
496,24310,24990,24990,27790,6,0
497,24319,24611,24611,27411,5,1
498,24320,24611,24611,27411,5,1
499,24328,24990,24990,27790,6,0
500,24334,24611,24611,27411,5,1
501,24336,24990,24990,27790,6,0
502,24339,24611,24611,27411,5,1
503,24340,24611,24611,27411,5,1
504,24342,24611,24611,27411,5,1
505,24344,24611,24611,27411,5,1
506,24346,24611,24611,27411,5,1
507,24347,24611,24611,27411,5,1
508,24354,24990,24990,27790,6,0
509,24361,24990,24990,27790,6,0
510,24363,24990,24990,27790,6,0
511,24364,24611,24611,27411,5,1
512,24370,24990,24990,27790,6,0
513,24376,24990,24990,27790,6,0
514,24377,24990,24990,27790,6,0
515,24381,24990,24990,27790,6,0
516,24384,24611,24611,27411,5,1
517,24395,24611,24611,27411,5,1
518,24403,24611,24611,27411,5,1
519,24407,24990,24990,27790,6,0
520,24417,24990,24990,27790,6,0
521,24425,24990,24990,27790,6,0
522,24428,24990,24990,27790,6,0
523,24434,25228,25228,28028,8,0
524,24439,25228,25228,28028,8,0
525,24449,25228,25228,28028,8,0
526,24451,25228,25228,28028,8,0
527,24464,25228,25228,28028,8,0
528,24465,25228,25228,28028,8,0
529,24468,25228,25228,28028,8,0
530,24473,25228,25228,28028,8,0
531,24481,25228,25228,28028,8,0
532,24490,25228,25228,28028,8,0
533,24511,24611,24611,27411,5,1
534,24524,24611,24611,27411,5,1
535,24530,25228,25228,28028,8,0
536,24530,24611,24611,27411,5,1
537,24531,25228,25228,28028,8,0
538,24553,25228,25228,28028,8,0
539,24562,25228,25228,28028,8,0
540,24562,24611,24611,27411,5,1
541,24563,25228,25228,28028,8,0
542,24564,24611,24611,27411,5,1
543,24567,25228,25228,28028,8,0
544,24575,24611,24611,27411,5,1
545,24584,25228,25228,28028,8,0
546,24589,25228,25228,28028,8,0
547,24595,25228,25228,28028,8,0
548,24597,25228,25228,28028,8,0
549,24597,24843,24843,27643,7,1
550,24609,25391,25391,28191,10,0
551,24622,24843,24843,27643,7,1
552,24628,24843,24843,27643,7,1
553,24632,25391,25391,28191,10,0
554,24639,24843,24843,27643,7,1
555,24642,24843,24843,27643,7,1
556,24649,25391,25391,28191,10,0
557,24656,24843,24843,27643,7,1
558,24658,25391,25391,28191,10,0
559,24662,25391,25391,28191,10,0
560,24664,24843,24843,27643,7,1
561,24676,24843,24843,27643,7,1
562,24677,24843,24843,27643,7,1
563,24689,24843,24843,27643,7,1
564,24698,24843,24843,27643,7,1
565,24704,25391,25391,28191,10,0
566,24711,25391,25391,28191,10,0
567,24713,24843,24843,27643,7,1
568,24727,24843,24843,27643,7,1
569,24739,25391,25391,28191,10,0
570,24739,24843,24843,27643,7,1
571,24745,24843,24843,27643,7,1
572,24746,25391,25391,28191,10,0
573,24749,24843,24843,27643,7,1
574,24750,25391,25391,28191,10,0
575,24751,25391,25391,28191,10,0
576,24752,25391,25391,28191,10,0
577,24761,25391,25391,28191,10,0
578,24766,24843,24843,27643,7,1
579,24768,25391,25391,28191,10,0
580,24775,24843,24843,27643,7,1
581,24779,25391,25391,28191,10,0
582,24789,24843,24843,27643,7,1
583,24792,24843,24843,27643,7,1
584,24796,25039,25039,27839,9,1
585,24803,25391,25391,28191,10,0
586,24809,25391,25391,28191,10,0
587,24810,25391,25391,28191,10,0
588,24812,25039,25039,27839,9,1
589,24814,25039,25039,27839,9,1
590,24815,25391,25391,28191,10,0
591,24819,25039,25039,27839,9,1
592,24820,25039,25039,27839,9,1
593,24822,25391,25391,28191,10,0
594,24823,25627,25627,28427,12,0
595,24824,25039,25039,27839,9,1
596,24837,25039,25039,27839,9,1
597,24838,25039,25039,27839,9,1
598,24842,25627,25627,28427,12,0
599,24860,25627,25627,28427,12,0
600,24870,25627,25627,28427,12,0
601,24881,25627,25627,28427,12,0
602,24886,25039,25039,27839,9,1
603,24895,25627,25627,28427,12,0
604,24899,25627,25627,28427,12,0
605,24904,25627,25627,28427,12,0
606,24908,25039,25039,27839,9,1
607,24916,25627,25627,28427,12,0
608,24919,25039,25039,27839,9,1
609,24931,25627,25627,28427,12,0
610,24935,25627,25627,28427,12,0
611,24939,25627,25627,28427,12,0
612,24941,25039,25039,27839,9,1
613,24951,25039,25039,27839,9,1
614,24952,25039,25039,27839,9,1
615,24961,25039,25039,27839,9,1
616,24962,25627,25627,28427,12,0
617,24967,25627,25627,28427,12,0
618,24972,25039,25039,27839,9,1
619,24973,25627,25627,28427,12,0
620,24987,25039,25039,27839,9,1
621,24989,25627,25627,28427,12,0
622,24995,25627,25627,28427,12,0
623,24997,25039,25039,27839,9,1
624,25011,25039,25039,27839,9,1
625,25013,25039,25039,27839,9,1
626,25015,25228,25242,28042,11,1
627,25034,25228,25242,28042,11,1
628,25035,25228,25242,28042,11,1
629,25045,25228,25242,28042,11,1
630,25046,25228,25242,28042,11,1
631,25049,25627,25627,28427,12,0
632,25052,25228,25242,28042,11,1
633,25054,25627,25627,28427,12,0
634,25062,25627,25627,28427,12,0
635,25076,25966,25966,28766,14,0
636,25078,25966,25966,28766,14,0
637,25082,25966,25966,28766,14,0
638,25101,25228,25242,28042,11,1
639,25109,25966,25966,28766,14,0
640,25111,25228,25242,28042,11,1
641,25118,25966,25966,28766,14,0
642,25121,25228,25242,28042,11,1
643,25127,25966,25966,28766,14,0
644,25132,25966,25966,28766,14,0
645,25137,25966,25966,28766,14,0
646,25140,25966,25966,28766,14,0
647,25149,25966,25966,28766,14,0
648,25156,25228,25242,28042,11,1
649,25165,25966,25966,28766,14,0
650,25165,25228,25242,28042,11,1
651,25171,25228,25242,28042,11,1
652,25178,25228,25242,28042,11,1
653,25193,25228,25242,28042,11,1
654,25195,25228,25242,28042,11,1
655,25206,25966,25966,28766,14,0
656,25208,25228,25242,28042,11,1
657,25212,25966,25966,28766,14,0
658,25222,25966,25966,28766,14,0
659,25225,25228,25242,28042,11,1
660,25227,25228,25242,28042,11,1
661,25228,25966,25966,28766,14,0
662,25233,25966,25966,28766,14,0
663,25241,25241,25242,28042,11,1
664,25242,25242,25242,28042,11,1
665,25244,25553,25553,28353,13,1
666,25246,25966,25966,28766,14,0
667,25247,25553,25553,28353,13,1
668,25255,25553,25553,28353,13,1
669,25256,25966,25966,28766,14,0
670,25267,25966,25966,28766,14,0
671,25267,25553,25553,28353,13,1
672,25270,25966,25966,28766,14,0
673,25296,26207,26207,29007,16,0
674,25298,26207,26207,29007,16,0
675,25305,26207,26207,29007,16,0
676,25307,25553,25553,28353,13,1
677,25310,25553,25553,28353,13,1
678,25313,25553,25553,28353,13,1
679,25319,26207,26207,29007,16,0
680,25319,25553,25553,28353,13,1
681,25334,26207,26207,29007,16,0
682,25337,26207,26207,29007,16,0
683,25346,26207,26207,29007,16,0
684,25351,25553,25553,28353,13,1
685,25357,26207,26207,29007,16,0
686,25358,25553,25553,28353,13,1
687,25362,26207,26207,29007,16,0
688,25363,26207,26207,29007,16,0
689,25366,26207,26207,29007,16,0
690,25368,25553,25553,28353,13,1
691,25378,26207,26207,29007,16,0
692,25381,25553,25553,28353,13,1
693,25383,26207,26207,29007,16,0
694,25384,25553,25553,28353,13,1
695,25393,26207,26207,29007,16,0
696,25395,25553,25553,28353,13,1
697,25401,26207,26207,29007,16,0
698,25403,25553,25553,28353,13,1
699,25406,25553,25553,28353,13,1
700,25417,26207,26207,29007,16,0
701,25417,25553,25553,28353,13,1
702,25418,25553,25553,28353,13,1
703,25425,25553,25553,28353,13,1
704,25429,25553,25553,28353,13,1
705,25431,25867,25867,28667,15,1
706,25436,26207,26207,29007,16,0
707,25436,25867,25867,28667,15,1
708,25442,26207,26207,29007,16,0
709,25453,25867,25867,28667,15,1
710,25454,25867,25867,28667,15,1
711,25458,25867,25867,28667,15,1
712,25459,25867,25867,28667,15,1
713,25460,26207,26207,29007,16,0
714,25462,25867,25867,28667,15,1
715,25468,26207,26207,29007,16,0
716,25469,25867,25867,28667,15,1
717,25479,26441,26441,29241,18,0
718,25482,26441,26441,29241,18,0
719,25486,26441,26441,29241,18,0
720,25486,25867,25867,28667,15,1
721,25492,25867,25867,28667,15,1
722,25493,26441,26441,29241,18,0
723,25500,25867,25867,28667,15,1
724,25510,25867,25867,28667,15,1
725,25515,25867,25867,28667,15,1
726,25520,26441,26441,29241,18,0
727,25524,26441,26441,29241,18,0
728,25532,26441,26441,29241,18,0
729,25539,26441,26441,29241,18,0
730,25540,26441,26441,29241,18,0
731,25542,26441,26441,29241,18,0
732,25542,25867,25867,28667,15,1
733,25547,26441,26441,29241,18,0
734,25552,25867,25867,28667,15,1
735,25557,26441,26441,29241,18,0
736,25563,25867,25867,28667,15,1
737,25582,25867,25867,28667,15,1
738,25586,26441,26441,29241,18,0
739,25589,25867,25867,28667,15,1
740,25600,26441,26441,29241,18,0
741,25602,26441,26441,29241,18,0
742,25607,25867,25867,28667,15,1
743,25619,25867,25867,28667,15,1
744,25620,26441,26441,29241,18,0
745,25631,26070,26070,28870,17,1
746,25637,26070,26070,28870,17,1
747,25641,26070,26070,28870,17,1
748,25647,26070,26070,28870,17,1
749,25650,26441,26441,29241,18,0
750,25655,26441,26441,29241,18,0
751,25689,26441,26441,29241,18,0
752,25690,26441,26441,29241,18,0
753,25696,26760,26760,29560,1,0
754,25711,26760,26760,29560,1,0
755,25722,26070,26070,28870,17,1
756,25728,26760,26760,29560,1,0
757,25729,26070,26070,28870,17,1
758,25730,26070,26070,28870,17,1
759,25740,26070,26070,28870,17,1
760,25747,26070,26070,28870,17,1
761,25764,26070,26070,28870,17,1
762,25765,26760,26760,29560,1,0
763,25765,26070,26070,28870,17,1
764,25772,26070,26070,28870,17,1
765,25776,26760,26760,29560,1,0
766,25778,26070,26070,28870,17,1
767,25779,26760,26760,29560,1,0
768,25782,26070,26070,28870,17,1
769,25789,26070,26070,28870,17,1
770,25804,26760,26760,29560,1,0
771,25806,26070,26070,28870,17,1
