passenger_id,terminal_arrival_time,board_time,leave_time,destination_arrival_time,boarded_jeep,terminal
220,22459,22459,22662,23995,10,0
221,22460,22460,22662,23995,10,0
222,22466,22466,22506,23839,11,1
223,22468,22468,22662,23995,10,0
224,22470,22470,22506,23839,11,1
225,22471,22471,22506,23839,11,1
226,22473,22473,22506,23839,11,1
227,22474,22474,22662,23995,10,0
228,22476,22476,22506,23839,11,1
229,22484,22484,22506,23839,11,1
230,22492,22492,22662,23995,10,0
231,22506,22506,22506,23839,11,1
232,22509,22509,22712,24045,13,1
233,22514,22514,22712,24045,13,1
234,22534,22534,22662,23995,10,0
235,22540,22540,22712,24045,13,1
236,22548,22548,22662,23995,10,0
237,22558,22558,22712,24045,13,1
238,22563,22563,22712,24045,13,1
239,22569,22569,22712,24045,13,1
240,22570,22570,22662,23995,10,0
241,22579,22579,22712,24045,13,1
242,22588,22588,22712,24045,13,1
243,22593,22593,22662,23995,10,0
244,22598,22598,22712,24045,13,1
245,22604,22604,22712,24045,13,1
246,22612,22612,22662,23995,10,0
247,22616,22616,22712,24045,13,1
248,22619,22619,22662,23995,10,0
249,22622,22622,22712,24045,13,1
250,22628,22628,22662,23995,10,0
251,22637,22637,22712,24045,13,1
252,22643,22643,22712,24045,13,1
253,22649,22649,22712,24045,13,1
254,22652,22652,22712,24045,13,1
255,22662,22662,22662,23995,10,0
256,22675,22675,22863,24196,12,0
257,22680,22680,22712,24045,13,1
258,22688,22688,22712,24045,13,1
259,22690,22690,22863,24196,12,0
260,22696,22696,22863,24196,12,0
261,22701,22701,22712,24045,13,1
262,22703,22703,22863,24196,12,0
263,22704,22704,22863,24196,12,0
264,22712,22712,22712,24045,13,1
265,22714,22714,22863,24196,12,0
266,22717,22717,23101,24434,15,1
267,22728,22728,22863,24196,12,0
268,22729,22729,23101,24434,15,1
269,22730,22730,22863,24196,12,0
270,22740,22740,22863,24196,12,0
271,22753,22753,22863,24196,12,0
272,22753,22753,23101,24434,15,1
273,22756,22756,22863,24196,12,0
274,22763,22763,23101,24434,15,1
275,22772,22772,22863,24196,12,0
276,22775,22775,23101,24434,15,1
277,22780,22780,22863,24196,12,0
278,22790,22790,22863,24196,12,0
279,22791,22791,22863,24196,12,0
280,22813,22813,23101,24434,15,1
281,22816,22816,22863,24196,12,0
282,22826,22826,22863,24196,12,0
283,22840,22840,22863,24196,12,0
284,22845,22845,22863,24196,12,0
285,22863,22863,22863,24196,12,0
286,22864,22864,23101,24434,15,1
287,22873,22873,23101,24434,15,1
288,22883,22883,23101,24434,15,1
289,22887,22887,23157,24490,14,0
290,22890,22890,23157,24490,14,0
291,22893,22893,23101,24434,15,1
292,22919,22919,23101,24434,15,1
293,22956,22956,23157,24490,14,0
294,22958,22958,23101,24434,15,1
295,22966,22966,23101,24434,15,1
296,22969,22969,23157,24490,14,0
297,22986,22986,23157,24490,14,0
298,22992,22992,23157,24490,14,0
299,22994,22994,23101,24434,15,1
300,23006,23006,23101,24434,15,1
301,23026,23026,23157,24490,14,0
302,23030,23030,23101,24434,15,1
303,23031,23031,23157,24490,14,0
304,23039,23039,23157,24490,14,0
305,23046,23046,23101,24434,15,1
306,23053,23053,23157,24490,14,0
307,23053,23053,23101,24434,15,1
308,23058,23058,23157,24490,14,0
309,23064,23064,23157,24490,14,0
310,23081,23081,23157,24490,14,0
311,23088,23088,23101,24434,15,1
312,23090,23090,23157,24490,14,0
313,23092,23092,23157,24490,14,0
314,23101,23101,23101,24434,15,1
315,23106,23106,23317,24650,17,1
316,23117,23117,23157,24490,14,0
317,23123,23123,23157,24490,14,0
318,23124,23124,23317,24650,17,1
319,23130,23130,23157,24490,14,0
320,23131,23131,23317,24650,17,1
321,23137,23137,23317,24650,17,1
322,23138,23138,23317,24650,17,1
323,23139,23139,23317,24650,17,1
324,23149,23149,23317,24650,17,1
325,23153,23153,23157,24490,14,0
326,23157,23157,23157,24490,14,0
327,23160,23160,23380,24713,16,0
328,23170,23170,23317,24650,17,1
329,23175,23175,23317,24650,17,1
330,23178,23178,23317,24650,17,1
331,23179,23179,23380,24713,16,0
332,23187,23187,23317,24650,17,1
333,23192,23192,23317,24650,17,1
334,23201,23201,23380,24713,16,0
335,23210,23210,23380,24713,16,0
336,23214,23214,23317,24650,17,1
337,23216,23216,23317,24650,17,1
338,23234,23234,23380,24713,16,0
339,23247,23247,23317,24650,17,1
340,23250,23250,23380,24713,16,0
341,23266,23266,23380,24713,16,0
342,23266,23266,23317,24650,17,1
343,23269,23269,23317,24650,17,1
344,23276,23276,23380,24713,16,0
345,23277,23277,23317,24650,17,1
346,23280,23280,23317,24650,17,1
347,23303,23303,23380,24713,16,0
348,23308,23308,23380,24713,16,0
349,23317,23317,23317,24650,17,1
350,23318,23318,23466,24799,19,1
351,23321,23321,23380,24713,16,0
352,23332,23332,23380,24713,16,0
353,23335,23335,23380,24713,16,0
354,23337,23337,23380,24713,16,0
355,23345,23345,23380,24713,16,0
356,23358,23358,23466,24799,19,1
357,23360,23360,23380,24713,16,0
358,23361,23361,23466,24799,19,1
359,23362,23362,23380,24713,16,0
360,23365,23365,23466,24799,19,1
361,23370,23370,23380,24713,16,0
362,23378,23378,23380,24713,16,0
363,23380,23380,23380,24713,16,0
364,23385,23385,23466,24799,19,1
365,23386,23386,23466,24799,19,1
366,23389,23389,23622,24955,18,0
367,23391,23391,23622,24955,18,0
368,23391,23391,23466,24799,19,1
369,23394,23394,23466,24799,19,1
370,23395,23395,23466,24799,19,1
371,23397,23397,23466,24799,19,1
372,23405,23405,23466,24799,19,1
373,23412,23412,23466,24799,19,1
374,23417,23417,23622,24955,18,0
375,23420,23420,23466,24799,19,1
376,23427,23427,23622,24955,18,0
377,23428,23428,23466,24799,19,1
378,23429,23429,23622,24955,18,0
379,23437,23437,23466,24799,19,1
380,23447,23447,23466,24799,19,1
381,23448,23448,23466,24799,19,1
382,23449,23449,23466,24799,19,1
383,23452,23452,23466,24799,19,1
384,23458,23458,23622,24955,18,0
385,23459,23459,23622,24955,18,0
386,23463,23463,23622,24955,18,0
387,23466,23466,23466,24799,19,1
388,23467,23467,23616,24949,0,1
389,23476,23476,23622,24955,18,0
390,23477,23477,23616,24949,0,1
391,23478,23478,23622,24955,18,0
392,23480,23480,23616,24949,0,1
393,23481,23481,23622,24955,18,0
394,23484,23484,23616,24949,0,1
395,23488,23488,23616,24949,0,1
396,23492,23492,23622,24955,18,0
397,23504,23504,23622,24955,18,0
398,23518,23518,23622,24955,18,0
399,23528,23528,23616,24949,0,1
400,23531,23531,23616,24949,0,1
401,23534,23534,23616,24949,0,1
402,23537,23537,23616,24949,0,1
403,23566,23566,23622,24955,18,0
404,23574,23574,23616,24949,0,1
405,23579,23579,23616,24949,0,1
406,23580,23580,23616,24949,0,1
407,23581,23581,23616,24949,0,1
408,23583,23583,23622,24955,18,0
409,23586,23586,23616,24949,0,1
410,23590,23590,23616,24949,0,1
411,23598,23598,23616,24949,0,1
412,23601,23601,23616,24949,0,1
413,23609,23609,23616,24949,0,1
414,23610,23610,23616,24949,0,1
415,23614,23614,23622,24955,18,0
416,23616,23616,23616,24949,0,1
417,23618,23618,23849,25182,2,1
418,23620,23620,23622,24955,18,0
419,23621,23621,23622,24955,18,0
420,23622,23622,23622,24955,18,0
421,23624,23624,23849,25182,2,1
422,23629,23629,24008,25341,1,0
423,23643,23643,24008,25341,1,0
424,23651,23651,24008,25341,1,0
425,23663,23663,23849,25182,2,1
426,23665,23665,23849,25182,2,1
427,23667,23667,24008,25341,1,0
428,23670,23670,23849,25182,2,1
429,23686,23686,23849,25182,2,1
430,23728,23728,23849,25182,2,1
431,23731,23731,24008,25341,1,0
432,23758,23758,24008,25341,1,0
433,23767,23767,24008,25341,1,0
434,23802,23802,23849,25182,2,1
435,23813,23813,23849,25182,2,1
436,23815,23815,23849,25182,2,1
437,23818,23818,23849,25182,2,1
438,23825,23825,23849,25182,2,1
439,23828,23828,23849,25182,2,1
440,23830,23830,23849,25182,2,1
441,23831,23831,24008,25341,1,0
442,23831,23831,23849,25182,2,1
443,23833,23833,23849,25182,2,1
444,23838,23838,23849,25182,2,1
445,23845,23845,23849,25182,2,1
446,23847,23847,23849,25182,2,1
447,23849,23849,23849,25182,2,1
448,23850,23850,24008,25341,1,0
449,23860,23860,23997,25330,4,1
450,23861,23861,24008,25341,1,0
451,23863,23863,24008,25341,1,0
452,23879,23879,23997,25330,4,1
453,23882,23882,23997,25330,4,1
454,23883,23883,23997,25330,4,1
455,23891,23891,23997,25330,4,1
456,23893,23893,23997,25330,4,1
457,23895,23895,24008,25341,1,0
458,23900,23900,23997,25330,4,1
459,23903,23903,23997,25330,4,1
460,23905,23905,23997,25330,4,1
461,23906,23906,23997,25330,4,1
462,23910,23910,23997,25330,4,1
463,23911,23911,24008,25341,1,0
464,23913,23913,23997,25330,4,1
465,23914,23914,24008,25341,1,0
466,23920,23920,24008,25341,1,0
467,23920,23920,23997,25330,4,1
468,23922,23922,23997,25330,4,1
469,23926,23926,24008,25341,1,0
470,23934,23934,23997,25330,4,1
471,23937,23937,24008,25341,1,0
472,23947,23947,24008,25341,1,0
473,23947,23947,23997,25330,4,1
474,23949,23949,23997,25330,4,1
475,23962,23962,23997,25330,4,1
476,23971,23971,23997,25330,4,1
477,23997,23997,23997,25330,4,1
478,23999,23999,24231,25564,6,1
479,24003,24003,24231,25564,6,1
480,24006,24006,24008,25341,1,0
481,24008,24008,24008,25341,1,0
482,24017,24017,24231,25564,6,1
483,24048,24048,24237,25570,3,0
484,24049,24049,24231,25564,6,1
485,24051,24051,24237,25570,3,0
486,24067,24067,24237,25570,3,0
487,24075,24075,24231,25564,6,1
488,24111,24111,24237,25570,3,0
489,24112,24112,24237,25570,3,0
490,24117,24117,24231,25564,6,1
491,24122,24122,24231,25564,6,1
492,24126,24126,24231,25564,6,1
493,24128,24128,24231,25564,6,1
494,24134,24134,24237,25570,3,0
495,24142,24142,24237,25570,3,0
496,24143,24143,24231,25564,6,1
497,24145,24145,24231,25564,6,1
498,24151,24151,24231,25564,6,1
499,24155,24155,24237,25570,3,0
500,24157,24157,24237,25570,3,0
501,24158,24158,24237,25570,3,0
502,24162,24162,24237,25570,3,0
503,24162,24162,24231,25564,6,1
504,24166,24166,24237,25570,3,0
